,date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
161,7/7/21,plate_2,Seren_Plate_2,plate 2_A09,A09,09A,21.GS.C6.SN.Student2.IB-plant281-TMS21F1987P0010,seren,NA,Leaf,CTAB
162,7/7/21,plate_2,Seren_Plate_2,plate 2_B09,B09,09B,21.GS.C6.SN.Student2.IB-plant282-TMS21F1988P0001,seren,NA,Leaf,CTAB
163,7/7/21,plate_2,Seren_Plate_2,plate 2_C09,C09,09C,21.GS.C6.SN.Student2.IB-plant283-TMS21F1988P0002,seren,NA,Leaf,CTAB
164,7/7/21,plate_2,Seren_Plate_2,plate 2_D09,D09,09D,21.GS.C6.SN.Student2.IB-plant286-TMS21F1989P0002,seren,NA,Leaf,CTAB
165,7/7/21,plate_2,Seren_Plate_2,plate 2_E09,E09,09E,21.GS.C6.SN.Student2.IB-plant288-TMS21F1989P0004,seren,NA,Leaf,CTAB
166,7/7/21,plate_2,Seren_Plate_2,plate 2_F09,F09,09F,21.GS.C6.SN.Student2.IB-plant290-TMS21F1990P0001,seren,NA,Leaf,CTAB
167,7/7/21,plate_2,Seren_Plate_2,plate 2_G09,G09,09G,21.GS.C6.SN.Student2.IB-plant292-TMS21F1990P0003,seren,NA,Leaf,CTAB
168,7/7/21,plate_2,Seren_Plate_2,plate 2_H09,H09,09H,21.GS.C6.SN.Student2.IB-plant294-TMS21F1991P0001,seren,NA,Leaf,CTAB
169,7/7/21,plate_2,Seren_Plate_2,plate 2_A10,A10,10A,21.GS.C6.SN.Student2.IB-plant297-TMS21F1991P0004,seren,NA,Leaf,CTAB
170,7/7/21,plate_2,Seren_Plate_2,plate 2_B10,B10,10B,21.GS.C6.SN.Student2.IB-plant299-TMS21F1991P0006,seren,NA,Leaf,CTAB
171,7/7/21,plate_2,Seren_Plate_2,plate 2_C10,C10,10C,21.GS.C6.SN.Student2.IB-plant301-TMS21F1991P0008,seren,NA,Leaf,CTAB
172,7/7/21,plate_2,Seren_Plate_2,plate 2_D10,D10,10D,21.GS.C6.SN.Student2.IB-plant305-TMS21F1993P0001,seren,NA,Leaf,CTAB
173,7/7/21,plate_2,Seren_Plate_2,plate 2_E10,E10,10E,21.GS.C6.SN.Student2.IB-plant307-TMS21F1994P0002,seren,NA,Leaf,CTAB
174,7/7/21,plate_2,Seren_Plate_2,plate 2_F10,F10,10F,21.GS.C6.SN.Student2.IB-plant309-TMS21F1994P0004,seren,NA,Leaf,CTAB
175,7/7/21,plate_2,Seren_Plate_2,plate 2_G10,G10,10G,21.GS.C6.SN.Student2.IB-plant311-TMS21F1994P0006,seren,NA,Leaf,CTAB
176,7/7/21,plate_2,Seren_Plate_2,plate 2_H10,H10,10H,21.GS.C6.SN.Student2.IB-plant313-TMS21F1994P0008,seren,NA,Leaf,CTAB
177,7/7/21,plate_2,Seren_Plate_2,plate 2_A11,A11,11A,21.GS.C6.SN.Student2.IB-plant315-TMS21F1994P0010,seren,NA,Leaf,CTAB
178,7/7/21,plate_2,Seren_Plate_2,plate 2_B11,B11,11B,21.GS.C6.SN.Student2.IB-plant318-TMS21F1995P0002,seren,NA,Leaf,CTAB
179,7/7/21,plate_2,Seren_Plate_2,plate 2_C11,C11,11C,21.GS.C6.SN.Student2.IB-plant320-TMS21F1995P0004,seren,NA,Leaf,CTAB
180,7/7/21,plate_2,Seren_Plate_2,plate 2_D11,D11,11D,21.GS.C6.SN.Student2.IB-plant322-TMS21F1995P0006,seren,NA,Leaf,CTAB
181,7/7/21,plate_2,Seren_Plate_2,plate 2_E11,E11,11E,21.GS.C6.SN.Student2.IB-plant324-TMS21F1996P0002,seren,NA,Leaf,CTAB
182,7/7/21,plate_2,Seren_Plate_2,plate 2_F11,F11,11F,21.GS.C6.SN.Student2.IB-plant326-TMS21F1996P0004,seren,NA,Leaf,CTAB
183,7/7/21,plate_2,Seren_Plate_2,plate 2_G11,G11,11G,21.GS.C6.SN.Student2.IB-plant327-TMS21F1996P0005,seren,NA,Leaf,CTAB
184,7/7/21,plate_2,Seren_Plate_2,plate 2_H11,H11,11H,BLANK_plate 2_H11,seren,NA,Leaf,CTAB
185,7/7/21,plate_2,Seren_Plate_2,plate 2_A12,A12,12A,21.GS.C6.SN.Student2.IB-plant328-TMS21F1996P0006,seren,NA,Leaf,CTAB
186,7/7/21,plate_2,Seren_Plate_2,plate 2_B12,B12,12B,21.GS.C6.SN.Student2.IB-plant330-TMS21F1996P0008,seren,NA,Leaf,CTAB
187,7/7/21,plate_2,Seren_Plate_2,plate 2_C12,C12,12C,21.GS.C6.SN.Student2.IB-plant332-TMS21F1996P0010,seren,NA,Leaf,CTAB
188,7/7/21,plate_2,Seren_Plate_2,plate 2_D12,D12,12D,21.GS.C6.SN.Student2.IB-plant334-TMS21F1996P0012,seren,NA,Leaf,CTAB
189,7/7/21,plate_2,Seren_Plate_2,plate 2_E12,E12,12E,21.GS.C6.SN.Student2.IB-plant336-TMS21F1996P0014,seren,NA,Leaf,CTAB
190,7/7/21,plate_2,Seren_Plate_2,plate 2_F12,F12,12F,21.GS.C6.SN.Student2.IB-plant338-TMS21F1996P0016,seren,NA,Leaf,CTAB
191,7/7/21,plate_2,Seren_Plate_2,plate 2_G12,G12,12G,21.GS.C6.SN.Student2.IB-plant340-TMS21F1996P0018,seren,NA,Leaf,CTAB
192,7/7/21,plate_2,Seren_Plate_2,plate 2_H12,H12,12H,BLANK_plate 2_H12,seren,NA,Leaf,CTAB
193,7/7/21,plate_3,Seren_Plate_3,plate 3_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant341-TMS21F1996P0019,seren,NA,Leaf,CTAB
194,7/7/21,plate_3,Seren_Plate_3,plate 3_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant343-TMS21F1997P0002,seren,NA,Leaf,CTAB
195,7/7/21,plate_3,Seren_Plate_3,plate 3_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant345-TMS21F1997P0004,seren,NA,Leaf,CTAB
196,7/7/21,plate_3,Seren_Plate_3,plate 3_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant346-TMS21F1997P0005,seren,NA,Leaf,CTAB
197,7/7/21,plate_3,Seren_Plate_3,plate 3_E01,E01,01E,21.GS.C6.SN.Student2.IB-plant347-TMS21F1997P0006,seren,NA,Leaf,CTAB
198,7/7/21,plate_3,Seren_Plate_3,plate 3_F01,F01,01F,21.GS.C6.SN.Student2.IB-plant350-TMS21F1999P0002,seren,NA,Leaf,CTAB
199,7/7/21,plate_3,Seren_Plate_3,plate 3_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant353-TMS21F1999P0005,seren,NA,Leaf,CTAB
200,7/7/21,plate_3,Seren_Plate_3,plate 3_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant355-TMS21F1999P0007,seren,NA,Leaf,CTAB
201,7/7/21,plate_3,Seren_Plate_3,plate 3_A02,A02,02A,21.GS.C6.SN.Student2.IB-plant357-TMS21F1999P0009,seren,NA,Leaf,CTAB
202,7/7/21,plate_3,Seren_Plate_3,plate 3_B02,B02,02B,21.GS.C6.SN.Student2.IB-plant359-TMS21F1999P0011,seren,NA,Leaf,CTAB
203,7/7/21,plate_3,Seren_Plate_3,plate 3_C02,C02,02C,21.GS.C6.SN.Student2.IB-plant361-TMS21F1999P0013,seren,NA,Leaf,CTAB
204,7/7/21,plate_3,Seren_Plate_3,plate 3_D02,D02,02D,21.GS.C6.SN.Student2.IB-plant363-TMS21F1999P0015,seren,NA,Leaf,CTAB
205,7/7/21,plate_3,Seren_Plate_3,plate 3_E02,E02,02E,21.GS.C6.SN.Student2.IB-plant364-TMS21F1999P0016,seren,NA,Leaf,CTAB
206,7/7/21,plate_3,Seren_Plate_3,plate 3_F02,F02,02F,21.GS.C6.SN.Student2.IB-plant366-TMS21F2000P0002,seren,NA,Leaf,CTAB
207,7/7/21,plate_3,Seren_Plate_3,plate 3_G02,G02,02G,21.GS.C6.SN.Student2.IB-plant367-TMS21F2000P0003,seren,NA,Leaf,CTAB
208,7/7/21,plate_3,Seren_Plate_3,plate 3_H02,H02,02H,21.GS.C6.SN.Student2.IB-plant369-TMS21F2001P0002,seren,NA,Leaf,CTAB
209,7/7/21,plate_3,Seren_Plate_3,plate 3_A03,A03,03A,21.GS.C6.SN.Student2.IB-plant372-TMS21F2001P0005,seren,NA,Leaf,CTAB
210,7/7/21,plate_3,Seren_Plate_3,plate 3_B03,B03,03B,21.GS.C6.SN.Student2.IB-plant374-TMS21F2001P0007,seren,NA,Leaf,CTAB
211,7/7/21,plate_3,Seren_Plate_3,plate 3_C03,C03,03C,21.GS.C6.SN.Student2.IB-plant375-TMS21F2001P0008,seren,NA,Leaf,CTAB
212,7/7/21,plate_3,Seren_Plate_3,plate 3_D03,D03,03D,21.GS.C6.SN.Student2.IB-plant378-TMS21F2002P0002,seren,NA,Leaf,CTAB
213,7/7/21,plate_3,Seren_Plate_3,plate 3_E03,E03,03E,21.GS.C6.SN.Student2.IB-plant380-TMS21F2002P0004,seren,NA,Leaf,CTAB
214,7/7/21,plate_3,Seren_Plate_3,plate 3_F03,F03,03F,21.GS.C6.SN.Student2.IB-plant382-TMS21F2002P0006,seren,NA,Leaf,CTAB
215,7/7/21,plate_3,Seren_Plate_3,plate 3_G03,G03,03G,21.GS.C6.SN.Student2.IB-plant384-TMS21F2002P0008,seren,NA,Leaf,CTAB
216,7/7/21,plate_3,Seren_Plate_3,plate 3_H03,H03,03H,21.GS.C6.SN.Student2.IB-plant386-TMS21F2002P0010,seren,NA,Leaf,CTAB
217,7/7/21,plate_3,Seren_Plate_3,plate 3_A04,A04,04A,21.GS.C6.SN.Student2.IB-plant387-TMS21F2002P0011,seren,NA,Leaf,CTAB
218,7/7/21,plate_3,Seren_Plate_3,plate 3_B04,B04,04B,21.GS.C6.SN.Student2.IB-plant388-TMS21F2002P0012,seren,NA,Leaf,CTAB
219,7/7/21,plate_3,Seren_Plate_3,plate 3_C04,C04,04C,21.GS.C6.SN.Student2.IB-plant392-TMS21F2003P0001,seren,NA,Leaf,CTAB
220,7/7/21,plate_3,Seren_Plate_3,plate 3_D04,D04,04D,21.GS.C6.SN.Student2.IB-plant394-TMS21F2003P0003,seren,NA,Leaf,CTAB
221,7/7/21,plate_3,Seren_Plate_3,plate 3_E04,E04,04E,21.GS.C6.SN.Student2.IB-plant395-TMS21F2003P0004,seren,NA,Leaf,CTAB
222,7/7/21,plate_3,Seren_Plate_3,plate 3_F04,F04,04F,21.GS.C6.SN.Student2.IB-plant396-TMS21F2003P0005,seren,NA,Leaf,CTAB
223,7/7/21,plate_3,Seren_Plate_3,plate 3_G04,G04,04G,21.GS.C6.SN.Student2.IB-plant401-TMS21F2004P0001,seren,NA,Leaf,CTAB
224,7/7/21,plate_3,Seren_Plate_3,plate 3_H04,H04,04H,21.GS.C6.SN.Student2.IB-plant403-TMS21F2004P0003,seren,NA,Leaf,CTAB
225,7/7/21,plate_3,Seren_Plate_3,plate 3_A05,A05,05A,21.GS.C6.SN.Student2.IB-plant406-TMS21F2006P0001,seren,NA,Leaf,CTAB
226,7/7/21,plate_3,Seren_Plate_3,plate 3_B05,B05,05B,21.GS.C6.SN.Student2.IB-plant407-TMS21F2006P0002,seren,NA,Leaf,CTAB
227,7/7/21,plate_3,Seren_Plate_3,plate 3_C05,C05,05C,21.GS.C6.SN.Student2.IB-plant408-TMS21F2008P0001,seren,NA,Leaf,CTAB
228,7/7/21,plate_3,Seren_Plate_3,plate 3_D05,D05,05D,21.GS.C6.SN.Student2.IB-plant409-TMS21F2008P0002,seren,NA,Leaf,CTAB
229,7/7/21,plate_3,Seren_Plate_3,plate 3_E05,E05,05E,21.GS.C6.SN.Student2.IB-plant411-TMS21F2008P0004,seren,NA,Leaf,CTAB
230,7/7/21,plate_3,Seren_Plate_3,plate 3_F05,F05,05F,21.GS.C6.SN.Student2.IB-plant414-TMS21F2008P0007,seren,NA,Leaf,CTAB
231,7/7/21,plate_3,Seren_Plate_3,plate 3_G05,G05,05G,21.GS.C6.SN.Student2.IB-plant415-TMS21F2008P0008,seren,NA,Leaf,CTAB
232,7/7/21,plate_3,Seren_Plate_3,plate 3_H05,H05,05H,21.GS.C6.SN.Student2.IB-plant416-TMS21F2008P0009,seren,NA,Leaf,CTAB
233,7/7/21,plate_3,Seren_Plate_3,plate 3_A06,A06,06A,21.GS.C6.SN.Student2.IB-plant418-TMS21F2008P0011,seren,NA,Leaf,CTAB
234,7/7/21,plate_3,Seren_Plate_3,plate 3_B06,B06,06B,21.GS.C6.SN.Student2.IB-plant423-TMS21F2009P0002,seren,NA,Leaf,CTAB
235,7/7/21,plate_3,Seren_Plate_3,plate 3_C06,C06,06C,21.GS.C6.SN.Student2.IB-plant425-TMS21F2009P0004,seren,NA,Leaf,CTAB
236,7/7/21,plate_3,Seren_Plate_3,plate 3_D06,D06,06D,21.GS.C6.SN.Student2.IB-plant427-TMS21F2009P0006,seren,NA,Leaf,CTAB
237,7/7/21,plate_3,Seren_Plate_3,plate 3_E06,E06,06E,21.GS.C6.SN.Student2.IB-plant429-TMS21F2009P0008,seren,NA,Leaf,CTAB
238,7/7/21,plate_3,Seren_Plate_3,plate 3_F06,F06,06F,21.GS.C6.SN.Student2.IB-plant432-TMS21F2009P0011,seren,NA,Leaf,CTAB
239,7/7/21,plate_3,Seren_Plate_3,plate 3_G06,G06,06G,21.GS.C6.SN.Student2.IB-plant434-TMS21F2009P0013,seren,NA,Leaf,CTAB
240,7/7/21,plate_3,Seren_Plate_3,plate 3_H06,H06,06H,21.GS.C6.SN.Student2.IB-plant436-TMS21F2009P0015,seren,NA,Leaf,CTAB
241,7/7/21,plate_3,Seren_Plate_3,plate 3_A07,A07,07A,21.GS.C6.SN.Student2.IB-plant438-TMS21F2009P0017,seren,NA,Leaf,CTAB
242,7/7/21,plate_3,Seren_Plate_3,plate 3_B07,B07,07B,21.GS.C6.SN.Student2.IB-plant440-TMS21F2009P0019,seren,NA,Leaf,CTAB
243,7/7/21,plate_3,Seren_Plate_3,plate 3_C07,C07,07C,21.GS.C6.SN.Student2.IB-plant442-TMS21F2009P0021,seren,NA,Leaf,CTAB
244,7/7/21,plate_3,Seren_Plate_3,plate 3_D07,D07,07D,21.GS.C6.SN.Student2.IB-plant443-TMS21F2009P0022,seren,NA,Leaf,CTAB
245,7/7/21,plate_3,Seren_Plate_3,plate 3_E07,E07,07E,21.GS.C6.SN.Student2.IB-plant447-TMS21F2010P0001,seren,NA,Leaf,CTAB
246,7/7/21,plate_3,Seren_Plate_3,plate 3_F07,F07,07F,21.GS.C6.SN.Student2.IB-plant448-TMS21F2010P0002,seren,NA,Leaf,CTAB
247,7/7/21,plate_3,Seren_Plate_3,plate 3_G07,G07,07G,21.GS.C6.SN.Student2.IB-plant449-TMS21F2010P0003,seren,NA,Leaf,CTAB
248,7/7/21,plate_3,Seren_Plate_3,plate 3_H07,H07,07H,21.GS.C6.SN.Student2.IB-plant174-TMS21F1979P0017,seren,NA,Leaf,CTAB
249,7/7/21,plate_3,Seren_Plate_3,plate 3_A08,A08,08A,21.GS.C6.SN.Student2.IB-plant166-TMS21F1979P0009,seren,NA,Leaf,CTAB
250,7/7/21,plate_3,Seren_Plate_3,plate 3_B08,B08,08B,21.GS.C6.SN.Student2.IB-plant158-TMS21F1979P0001,seren,NA,Leaf,CTAB
251,7/7/21,plate_3,Seren_Plate_3,plate 3_C08,C08,08C,21.GS.C6.SN.Student2.IB-plant152-TMS21F1978P0004,seren,NA,Leaf,CTAB
252,7/7/21,plate_3,Seren_Plate_3,plate 3_D08,D08,08D,21.GS.C6.SN.Student2.IB-plant211-TMS21F1981P0007,seren,NA,Leaf,CTAB
253,7/7/21,plate_3,Seren_Plate_3,plate 3_E08,E08,08E,21.GS.C6.SN.Student2.IB-plant200-TMS21F1980P0001,seren,NA,Leaf,CTAB
254,7/7/21,plate_3,Seren_Plate_3,plate 3_F08,F08,08F,21.GS.C6.SN.Student2.IB-plant194-TMS21F1979P0037,seren,NA,Leaf,CTAB
255,7/7/21,plate_3,Seren_Plate_3,plate 3_G08,G08,08G,21.GS.C6.SN.Student2.IB-plant188-TMS21F1979P0031,seren,NA,Leaf,CTAB
256,7/7/21,plate_3,Seren_Plate_3,plate 3_H08,H08,08H,21.GS.C6.SN.Student2.IB-plant180-TMS21F1979P0023,seren,NA,Leaf,CTAB
257,7/7/21,plate_3,Seren_Plate_3,plate 3_A09,A09,09A,21.GS.C6.SN.Student2.IB-plant321-TMS21F1995P0005,seren,NA,Leaf,CTAB
258,7/7/21,plate_3,Seren_Plate_3,plate 3_B09,B09,09B,21.GS.C6.SN.Student2.IB-plant317-TMS21F1995P0001,seren,NA,Leaf,CTAB
259,7/7/21,plate_3,Seren_Plate_3,plate 3_C09,C09,09C,21.GS.C6.SN.Student2.IB-plant308-TMS21F1994P0003,seren,NA,Leaf,CTAB
260,7/7/21,plate_3,Seren_Plate_3,plate 3_D09,D09,09D,21.GS.C6.SN.Student2.IB-plant302-TMS21F1991P0009,seren,NA,Leaf,CTAB
261,7/7/21,plate_3,Seren_Plate_3,plate 3_E09,E09,09E,21.GS.C6.SN.Student2.IB-plant298-TMS21F1991P0005,seren,NA,Leaf,CTAB
262,7/7/21,plate_3,Seren_Plate_3,plate 3_F09,F09,09F,21.GS.C6.SN.Student2.IB-plant296-TMS21F1991P0003,seren,NA,Leaf,CTAB
263,7/7/21,plate_3,Seren_Plate_3,plate 3_G09,G09,09G,21.GS.C6.SN.Student2.IB-plant291-TMS21F1990P0002,seren,NA,Leaf,CTAB
264,7/7/21,plate_3,Seren_Plate_3,plate 3_H09,H09,09H,21.GS.C6.SN.Student2.IB-plant287-TMS21F1989P0003,seren,NA,Leaf,CTAB
265,7/7/21,plate_3,Seren_Plate_3,plate 3_A10,A10,10A,21.GS.C6.SN.Student2.IB-plant280-TMS21F1987P0009,seren,NA,Leaf,CTAB
266,7/7/21,plate_3,Seren_Plate_3,plate 3_B10,B10,10B,21.GS.C6.SN.Student2.IB-plant629-TMS21F2026P0001,seren,NA,Leaf,CTAB
267,7/7/21,plate_3,Seren_Plate_3,plate 3_C10,C10,10C,21.GS.C6.SN.Student2.IB-plant631-TMS21F2026P0003,seren,NA,Leaf,CTAB
268,7/7/21,plate_3,Seren_Plate_3,plate 3_D10,D10,10D,21.GS.C6.SN.Student2.IB-plant632-TMS21F2028P0001,seren,NA,Leaf,CTAB
269,7/7/21,plate_3,Seren_Plate_3,plate 3_E10,E10,10E,21.GS.C6.SN.Student2.IB-plant633-TMS21F2028P0002,seren,NA,Leaf,CTAB
270,7/7/21,plate_3,Seren_Plate_3,plate 3_F10,F10,10F,21.GS.C6.SN.Student2.IB-plant635-TMS21F2029P0002,seren,NA,Leaf,CTAB
271,7/7/21,plate_3,Seren_Plate_3,plate 3_G10,G10,10G,21.GS.C6.SN.Student2.IB-plant637-TMS21F2030P0002,seren,NA,Leaf,CTAB
272,7/7/21,plate_3,Seren_Plate_3,plate 3_H10,H10,10H,21.GS.C6.SN.Student2.IB-plant639-TMS21F2030P0004,seren,NA,Leaf,CTAB
273,7/7/21,plate_3,Seren_Plate_3,plate 3_A11,A11,11A,21.GS.C6.SN.Student2.IB-plant641-TMS21F2030P0006,seren,NA,Leaf,CTAB
274,7/7/21,plate_3,Seren_Plate_3,plate 3_B11,B11,11B,21.GS.C6.SN.Student2.IB-plant643-TMS21F2030P0008,seren,NA,Leaf,CTAB
275,7/7/21,plate_3,Seren_Plate_3,plate 3_C11,C11,11C,21.GS.C6.SN.Student2.IB-plant644-TMS21F2030P0009,seren,NA,Leaf,CTAB
276,7/7/21,plate_3,Seren_Plate_3,plate 3_D11,D11,11D,21.GS.C6.SN.Student2.IB-plant646-TMS21F2030P0011,seren,NA,Leaf,CTAB
277,7/7/21,plate_3,Seren_Plate_3,plate 3_E11,E11,11E,21.GS.C6.SN.Student2.IB-plant651-TMS21F2031P0002,seren,NA,Leaf,CTAB
278,7/7/21,plate_3,Seren_Plate_3,plate 3_F11,F11,11F,21.GS.C6.SN.Student2.IB-plant653-TMS21F2031P0004,seren,NA,Leaf,CTAB
279,7/7/21,plate_3,Seren_Plate_3,plate 3_G11,G11,11G,21.GS.C6.SN.Student2.IB-plant655-TMS21F2031P0006,seren,NA,Leaf,CTAB
280,7/7/21,plate_3,Seren_Plate_3,plate 3_H11,H11,11H,BLANK_plate 3_H11,seren,NA,Leaf,CTAB
281,7/7/21,plate_3,Seren_Plate_3,plate 3_A12,A12,12A,21.GS.C6.SN.Student2.IB-plant657-TMS21F2031P0008,seren,NA,Leaf,CTAB
282,7/7/21,plate_3,Seren_Plate_3,plate 3_B12,B12,12B,21.GS.C6.SN.Student2.IB-plant659-TMS21F2031P0010,seren,NA,Leaf,CTAB
283,7/7/21,plate_3,Seren_Plate_3,plate 3_C12,C12,12C,21.GS.C6.SN.Student2.IB-plant661-TMS21F2031P0012,seren,NA,Leaf,CTAB
284,7/7/21,plate_3,Seren_Plate_3,plate 3_D12,D12,12D,21.GS.C6.SN.Student2.IB-plant663-TMS21F2031P0014,seren,NA,Leaf,CTAB
285,7/7/21,plate_3,Seren_Plate_3,plate 3_E12,E12,12E,21.GS.C6.SN.Student2.IB-plant665-TMS21F2031P0016,seren,NA,Leaf,CTAB
286,7/7/21,plate_3,Seren_Plate_3,plate 3_F12,F12,12F,21.GS.C6.SN.Student2.IB-plant667-TMS21F2031P0018,seren,NA,Leaf,CTAB
287,7/7/21,plate_3,Seren_Plate_3,plate 3_G12,G12,12G,21.GS.C6.SN.Student2.IB-plant669-TMS21F2031P0020,seren,NA,Leaf,CTAB
288,7/7/21,plate_3,Seren_Plate_3,plate 3_H12,H12,12H,BLANK_plate 3_H12,seren,NA,Leaf,CTAB
289,7/7/21,plate_4,Seren_Plate_4,Plate 4_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant451-TMS21F2010P0005,ruth,NA,Leaf,CTAB
290,7/7/21,plate_4,Seren_Plate_4,Plate 4_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant454-TMS21F2011P0001,ruth,NA,Leaf,CTAB
291,7/7/21,plate_4,Seren_Plate_4,Plate 4_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant456-TMS21F2011P0003,ruth,NA,Leaf,CTAB
292,7/7/21,plate_4,Seren_Plate_4,Plate 4_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant459-TMS21F2012P0002,ruth,NA,Leaf,CTAB
293,7/7/21,plate_4,Seren_Plate_4,Plate 4_E01,E01,01E,21.GS.C6.SN.Student2.IB-plant461-TMS21F2012P0004,ruth,NA,Leaf,CTAB
294,7/7/21,plate_4,Seren_Plate_4,Plate 4_F01,F01,01F,21.GS.C6.SN.Student2.IB-plant463-TMS21F2012P0006,ruth,NA,Leaf,CTAB
295,7/7/21,plate_4,Seren_Plate_4,Plate 4_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant465-TMS21F2012P0008,ruth,NA,Leaf,CTAB
296,7/7/21,plate_4,Seren_Plate_4,Plate 4_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant467-TMS21F2012P0010,ruth,NA,Leaf,CTAB
297,7/7/21,plate_4,Seren_Plate_4,Plate 4_A02,A02,02A,21.GS.C6.SN.Student2.IB-plant469-TMS21F2012P0012,ruth,NA,Leaf,CTAB
298,7/7/21,plate_4,Seren_Plate_4,Plate 4_B02,B02,02B,21.GS.C6.SN.Student2.IB-plant471-TMS21F2012P0014,ruth,NA,Leaf,CTAB
299,7/7/21,plate_4,Seren_Plate_4,Plate 4_C02,C02,02C,21.GS.C6.SN.Student2.IB-plant474-TMS21F2012P0017,ruth,NA,Leaf,CTAB
300,7/7/21,plate_4,Seren_Plate_4,Plate 4_D02,D02,02D,21.GS.C6.SN.Student2.IB-plant475-TMS21F2012P0018,ruth,NA,Leaf,CTAB
301,7/7/21,plate_4,Seren_Plate_4,Plate 4_E02,E02,02E,21.GS.C6.SN.Student2.IB-plant477-TMS21F2012P0020,ruth,NA,Leaf,CTAB
302,7/7/21,plate_4,Seren_Plate_4,Plate 4_F02,F02,02F,21.GS.C6.SN.Student2.IB-plant479-TMS21F2012P0022,ruth,NA,Leaf,CTAB
303,7/7/21,plate_4,Seren_Plate_4,Plate 4_G02,G02,02G,21.GS.C6.SN.Student2.IB-plant481-TMS21F2012P0024,ruth,NA,Leaf,CTAB
304,7/7/21,plate_4,Seren_Plate_4,Plate 4_H02,H02,02H,21.GS.C6.SN.Student2.IB-plant484-TMS21F2013P0002,ruth,NA,Leaf,CTAB
305,7/7/21,plate_4,Seren_Plate_4,Plate 4_A03,A03,03A,21.GS.C6.SN.Student2.IB-plant486-TMS21F2013P0004,ruth,NA,Leaf,CTAB
306,7/7/21,plate_4,Seren_Plate_4,Plate 4_B03,B03,03B,21.GS.C6.SN.Student2.IB-plant488-TMS21F2013P0006,ruth,NA,Leaf,CTAB
307,7/7/21,plate_4,Seren_Plate_4,Plate 4_C03,C03,03C,21.GS.C6.SN.Student2.IB-plant491-TMS21F2013P0009,ruth,NA,Leaf,CTAB
308,7/7/21,plate_4,Seren_Plate_4,Plate 4_D03,D03,03D,21.GS.C6.SN.Student2.IB-plant493-TMS21F2013P0011,ruth,NA,Leaf,CTAB
309,7/7/21,plate_4,Seren_Plate_4,Plate 4_E03,E03,03E,21.GS.C6.SN.Student2.IB-plant495-TMS21F2013P0013,ruth,NA,Leaf,CTAB
310,7/7/21,plate_4,Seren_Plate_4,Plate 4_F03,F03,03F,21.GS.C6.SN.Student2.IB-plant498-TMS21F2013P0016,ruth,NA,Leaf,CTAB
311,7/7/21,plate_4,Seren_Plate_4,Plate 4_G03,G03,03G,21.GS.C6.SN.Student2.IB-plant500-TMS21F2013P0018,ruth,NA,Leaf,CTAB
312,7/7/21,plate_4,Seren_Plate_4,Plate 4_H03,H03,03H,21.GS.C6.SN.Student2.IB-plant512-TMS21F2014P0001,ruth,NA,Leaf,CTAB
313,7/7/21,plate_4,Seren_Plate_4,Plate 4_A04,A04,04A,21.GS.C6.SN.Student2.IB-plant514-TMS21F2014P0003,ruth,NA,Leaf,CTAB
314,7/7/21,plate_4,Seren_Plate_4,Plate 4_B04,B04,04B,21.GS.C6.SN.Student2.IB-plant516-TMS21F2014P0005,ruth,NA,Leaf,CTAB
315,7/7/21,plate_4,Seren_Plate_4,Plate 4_C04,C04,04C,21.GS.C6.SN.Student2.IB-plant518-TMS21F2014P0007,ruth,NA,Leaf,CTAB
316,7/7/21,plate_4,Seren_Plate_4,Plate 4_D04,D04,04D,21.GS.C6.SN.Student2.IB-plant520-TMS21F2014P0009,ruth,NA,Leaf,CTAB
317,7/7/21,plate_4,Seren_Plate_4,Plate 4_E04,E04,04E,21.GS.C6.SN.Student2.IB-plant522-TMS21F2014P0011,ruth,NA,Leaf,CTAB
318,7/7/21,plate_4,Seren_Plate_4,Plate 4_F04,F04,04F,21.GS.C6.SN.Student2.IB-plant524-TMS21F2014P0013,ruth,NA,Leaf,CTAB
319,7/7/21,plate_4,Seren_Plate_4,Plate 4_G04,G04,04G,21.GS.C6.SN.Student2.IB-plant526-TMS21F2014P0015,ruth,NA,Leaf,CTAB
320,7/7/21,plate_4,Seren_Plate_4,Plate 4_H04,H04,04H,21.GS.C6.SN.Student2.IB-plant528-TMS21F2014P0017,ruth,NA,Leaf,CTAB
321,7/7/21,plate_4,Seren_Plate_4,Plate 4_A05,A05,05A,21.GS.C6.SN.Student2.IB-plant535-TMS21F2015P0001,ruth,NA,Leaf,CTAB
322,7/7/21,plate_4,Seren_Plate_4,Plate 4_B05,B05,05B,21.GS.C6.SN.Student2.IB-plant537-TMS21F2016P0001,ruth,NA,Leaf,CTAB
